package,path,time
@kaggle/components,src/datasets/FeaturePromotion/HashLinkPromotion.test.tsx,844.611
@kaggle/components,src/community/search/utils/SearchUtils.test.ts,128.599
@kaggle/components,src/community/search/views/SearchInputPlaceholder/SearchInputPlaceholder.test.tsx,844.307
@kaggle/components,src/competitions/Competition/pages/Submissions/Submissions.test.tsx,843.685
@kaggle/components,src/competitions/Competition/pages/NotFound/NotFound.test.tsx,842.993
@kaggle/components,src/competitions/Competition/pages/Discussion/Discussion.test.tsx,843.761
@kaggle/components,src/competitions/Documentation/pages/InClassFAQs/InClassFAQs.test.tsx,849.338
@kaggle/components,src/competitions/Competition/pages/Notebooks/Notebooks.test.tsx,843.88
@kaggle/components,src/kernels/utils/utils.test.ts
@kaggle/components,src/datasets/DataExplorerV3/Shared/LoadingView/LoadingView.test.tsx,843.522
@kaggle/components,src/community/login/views/LoginTermsOfServicePage/LoginTermsOfServicePage.test.tsx,846.26
@kaggle/components,src/competitions/Documentation/Dialogs/GetStarted/GetStarted.test.tsx,846.105
@kaggle/components,src/competitions/Documentation/Dialogs/WhatIsML/WhatIsML.test.tsx,845.774
@kaggle/components,src/competitions/Documentation/Dialogs/Dialogs.test.tsx,845.774
@kaggle/components,src/competitions/shared/Panel/Panel.test.tsx,131.961
@kaggle/components,src/competitions/Competition/pages/Rules/Rules.test.tsx,844.346
@kaggle/components,src/competitions/Competition/Competition.test.tsx,846.867
@kaggle/components,src/competitions/Competition/Header/Header.test.tsx,844.587
@kaggle/components,src/competitions/Competition/pages/Admin/Admin.test.tsx,844.458
@kaggle/components,src/competitions/Documentation/pages/InClassHowItWorks/InClassHowItWorks.test.tsx,845.511
@kaggle/components,src/competitions/Competition/pages/Host/Host.test.tsx,134.24
@kaggle/components,src/competitions/Competition/pages/Team/Team.test.tsx,134.246
@kaggle/components,src/competitions/Competition/pages/Data/Data.test.tsx,134.531
@kaggle/components,src/competitions/Competition/Header/Nav/Nav.test.tsx,134.569
@kaggle/components,src/competitions/Documentation/pages/HostRecruiting/HostRecruiting.test.tsx,846.306
@kaggle/components,src/competitions/Documentation/pages/Host/Host.test.tsx,134.943
@kaggle/components,src/competitions/Documentation/pages/InClass/InClass.test.tsx,135.172
@kaggle/components,src/competitions/Documentation/pages/HostBusiness/HostBusiness.test.tsx,136.207
@kaggle/components,src/competitions/Documentation/pages/HostResearch/HostResearch.test.tsx,135.245
@kaggle/components,src/competitions/Competition/pages/Overview/Overview.test.tsx,15.497
@kaggle/components,src/common/TimeAgo/Ago.test.tsx,883.199
